stop_pattern_id,stop_id,stop_sequence,time_from_start
29_1,7948,33,1495
29_1,7947,34,1547
29_1,7946,35,1603
29_1,7942,36,1653
29_1,7941,37,1732
29_1,7920,38,1799
29_1,7019,39,1845
29_1,7018,40,1872
29_1,7017,41,1920
29_1,7016,42,1985
29_1,7015,43,2050
29_1,7014,44,2112
29_1,7013,45,2239
29_1,7012,46,2292
29_1,5000,47,2400
29_1,5002,48,2472
29_1,5515,49,2581
29_1,5006,50,2679
29_1,5008,51,2796
29_1,5010,52,2915
29_1,5012,53,2965
29_1,5011,54,3066
29_1,5016,55,3180
29_0,5500,0,0
29_0,5502,1,87
29_0,5506,2,211
29_0,5508,3,292
29_0,5510,4,432
29_0,5513,5,570
29_0,5514,6,689
29_0,5516,7,780
29_0,6012,8,900
29_0,6013,9,965
29_0,6014,10,1092
29_0,6015,11,1180
29_0,6016,12,1252
29_0,6017,13,1320
29_0,6019,14,1393
29_0,6920,15,1448
29_0,6941,16,1514
29_0,6942,17,1595
29_0,6946,18,1656
29_0,6947,19,1711
29_0,6948,20,1772
29_0,6949,21,1817
29_0,6950,22,1860
29_0,6951,23,1900
29_0,6952,24,1951
29_0,6954,25,2008
29_0,7955,26,2040
29_0,7954,27,2077
29_0,7953,28,2123
29_0,6956,29,2192
29_0,6957,30,2231
29_0,6958,31,2283
29_0,6959,32,2345
29_0,6960,33,2520
29_0,6133,34,2553
29_0,6134,35,2585
29_0,7157,36,2643
29_0,7156,37,2672
29_0,7155,38,2703
29_0,7153,39,2760
29_0,6100,40,2787
29_0,6101,41,2827
29_0,6140,42,2843
29_0,6141,43,2860
29_0,6142,44,2876
29_0,6143,45,2908
29_0,6144,46,2927
29_0,6145,47,2966
29_0,6146,48,3000
29_0,7796,49,3065
29_0,7795,50,3097
29_0,7794,51,3188
29_0,7793,52,3250
29_0,7792,53,3290
29_0,7791,54,3335
29_0,7720,55,3420
N3_0,5000,0,0
N3_0,5002,1,47
N3_0,5515,2,120
N3_0,5006,3,151
N3_0,5008,4,188
N3_0,5010,5,225
N3_0,5012,6,240
N3_0,5015,7,280
N3_0,5911,8,315
N3_0,5912,9,335
N3_0,5913,10,364
N3_0,5914,11,436
N3_0,5915,12,506
N3_0,5916,13,556
N3_0,5917,14,592
N3_0,5918,15,625
N3_0,5319,16,677
N3_0,5320,17,705
N3_0,5321,18,738
N3_0,5322,19,763
N3_0,5323,20,802
N3_0,5324,21,840
N3_0,5325,22,892
N3_0,5326,23,907
N3_0,5327,24,930
N3_0,5328,25,953
N3_0,5329,26,986
N3_0,5330,27,1011
N3_0,5331,28,1046
N3_0,5332,29,1065
N3_0,5366,30,1129
N3_0,5367,31,1152
N3_0,5368,32,1189
N3_0,5369,33,1215
N3_0,4332,34,1363
N3_0,4365,35,1372
N3_0,4364,36,1402
N3_0,4363,37,1434
N3_0,4362,38,1454
N3_0,4361,39,1473
N3_0,4360,40,1502
N3_0,5330,41,1539
N3_0,5341,42,1557
N3_0,5342,43,1576
N3_0,5343,44,1603
N3_0,5344,45,1626
N3_0,5345,46,1641
N3_0,5346,47,1671
N3_0,5347,48,1695
N3_0,5348,49,1713
N3_0,5349,50,1730
N3_0,5350,51,1758
N3_0,5351,52,1774
N3_0,4352,53,1790
N3_0,4350,54,1824
N3_0,4349,55,1850
N3_0,4348,56,1866
N3_0,4347,57,1889
N3_0,4346,58,1908
N3_0,4345,59,1937
N3_0,4344,60,1955
N3_0,4343,61,1977
N3_0,4342,62,2005
N3_0,4341,63,2024
N3_0,4330,64,2041
N3_0,4329,65,2055
N3_0,4328,66,2101
N3_0,4395,67,2157
N3_0,4394,68,2177
N3_0,4393,69,2191
N3_0,4392,70,2207
N3_0,4391,71,2239
N3_0,4390,72,2271
N3_0,4389,73,2305
N3_0,4388,74,2336
N3_0,4387,75,2355
N3_0,4386,76,2374
N3_0,4385,77,2396
N3_0,4384,78,2423
N3_0,4383,79,2443
N3_0,4382,80,2456
N3_0,5305,81,2523
N3_0,4324,82,2613
N3_0,4323,83,2657
N3_0,4925,84,2846
N3_0,4924,85,2860
N3_0,4923,86,2893
N3_0,4922,87,2929
N3_0,4921,88,3000
200_1,1862,0,0
200_1,1878,1,181
200_1,1855,2,300
200_1,1856,3,349
200_1,1950,4,373
200_1,1948,5,434
200_1,1944,6,498
200_1,1943,7,522
200_1,1942,8,547
200_1,1941,9,573
200_1,1940,10,598
200_1,0005,11,722
200_1,1928,12,808
200_1,1939,13,947
200_1,1938,14,1290
200_1,1937,15,1456
200_1,1936,16,1500
200_1,1935,17,1528
200_1,1933,18,1566
200_1,1932,19,1599
200_1,1931,20,1622
200_1,1930,21,1663
200_1,1927,22,1774
200_1,0004,23,1839
200_1,1925,24,1894
200_1,1922,25,2100
200_1,1921,26,2167
200_1,1920,27,2191
200_1,1919,28,2223
200_1,1917,29,2819
200_1,0003,30,2831
200_1,1916,31,2950
200_1,1915,32,3096
200_1,1912,33,3174
200_1,1911,34,3198
200_1,1810,35,3300
200_1,1811,36,3361
200_1,1812,37,3382
200_1,1813,38,3389
200_1,1908,39,3424
200_1,1907,40,3448
200_1,1906,41,3546
200_1,0002,42,3609
200_1,1905,43,3665
200_1,1904,44,3872
200_1,1903,45,3960
200_1,1902,46,4037
200_1,0001,47,4170
200_1,1800,48,4427
200_1,1779,49,4500
200_0,1779,0,0
200_0,1800,1,22
200_0,8991,2,81
200_0,8992,3,94
200_0,8993,4,106
200_0,8997,5,151
200_0,8998,6,167
200_0,8999,7,174
200_0,1801,8,197
200_0,0001,9,321
200_0,1802,10,454
200_0,1803,11,530
200_0,1804,12,618
200_0,1805,13,828
200_0,0002,14,881
200_0,1806,15,945
200_0,1807,16,1041
200_0,1808,17,1066
200_0,1912,18,1112
200_0,1911,19,1127
200_0,1810,20,1200
200_0,1811,21,1296
200_0,1812,22,1329
200_0,1813,23,1340
200_0,1815,24,1400
200_0,1816,25,1547
200_0,0003,26,1665
200_0,1817,27,1694
200_0,1820,28,2296
200_0,1822,29,2400
200_0,1825,30,2602
200_0,0004,31,2657
200_0,1827,32,2722
200_0,1830,33,2833
200_0,1831,34,2877
200_0,1832,35,2911
200_0,1833,36,2929
200_0,1834,37,2955
200_0,1835,38,2970
200_0,1836,39,3000
200_0,1837,40,3056
200_0,1838,41,3224
200_0,1839,42,3562
200_0,1828,43,3717
200_0,0005,44,3774
200_0,1840,45,3892
200_0,1841,46,3915
200_0,1842,47,3939
200_0,1843,48,3965
200_0,1844,49,3992
200_0,1845,50,4057
200_0,1847,51,4091
200_0,1850,52,4115
200_0,1851,53,4143
200_0,1855,54,4200
200_0,1860,55,4302
200_0,1862,56,4500
200_0,1862,57,4571
743_1,4136,0,0
743_1,4135,1,52
743_1,4134,2,116
743_1,4133,3,189
743_1,4132,4,269
743_1,4131,5,335
743_1,4130,6,371
743_1,4129,7,463
743_1,4128,8,536
743_1,4127,9,621
743_1,4126,10,656
743_1,4125,11,719
743_1,4123,12,847
743_1,4122,13,881
743_1,4121,14,917
743_1,4120,15,981
743_1,4119,16,1052
743_1,4118,17,1103
743_1,4117,18,1153
743_1,4116,19,1208
743_1,4115,20,1319
743_1,4114,21,1357
743_1,4113,22,1456
743_1,5098,23,1855
743_1,6012,24,2237
743_1,6013,25,2303
743_1,6010,26,2400
MEL_0,WELL,0,0
MEL_0,NGAU,1,360
MEL_0,PETO2,2,720
MEL_0,WEST,3,900
MEL_0,MELL,4,1080
951_0,8428,0,0
951_0,8462,1,300
951_0,8050,2,1128
951_0,8049,3,1206
951_0,8208,4,1340
951_0,8227,5,1406
951_0,8226,6,1443
951_0,8225,7,1469
951_0,8224,8,1508
951_0,8123,9,1540
951_0,8122,10,1590
951_0,8121,11,1620
951_0,9150,12,1740
951_0,9353,13,1939
951_0,9048,14,1980
MEL_1,MELL,0,0
MEL_1,WEST,1,180
MEL_1,PETO1,2,360
MEL_1,NGAU,3,720
MEL_1,WELL,4,1080
951_1,8208,0,0
951_1,8227,1,71
951_1,8226,2,111
951_1,8225,3,140
951_1,8224,4,182
951_1,8123,5,217
951_1,8122,6,270
951_1,8121,7,300
951_1,9150,8,420
951_1,9353,9,667
951_1,9048,10,717
951_1,9049,11,788
951_1,9462,12,1620
951_1,8428,13,1980
848_0,8152,0,0
848_0,8163,1,112
848_0,9132,2,186
848_0,9101,3,309
848_0,8103,4,360
848_0,9134,5,640
848_0,9133,6,706
848_0,9138,7,810
848_0,9137,8,910
848_0,9875,9,1109
848_0,9876,10,1159
848_0,9877,11,1270
848_0,9139,12,1297
848_0,9141,13,1440
825_0,9248,0,0
825_0,9249,1,56
825_0,9250,2,102
825_0,9251,3,170
825_0,9253,4,228
825_0,9254,5,267
825_0,9255,6,313
825_0,9256,7,375
825_0,9257,8,403
825_0,9361,9,572
825_0,9303,10,615
825_0,9305,11,653
825_0,9306,12,697
825_0,9308,13,726
825_0,9309,14,763
825_0,9310,15,804
825_0,9312,16,853
825_0,9313,17,878
825_0,9314,18,901
825_0,9315,19,941
825_0,9316,20,972
825_0,9368,21,997
825_0,8365,22,1043
825_0,8364,23,1079
825_0,8329,24,1098
825_0,8328,25,1140
825_0,8327,26,1188
825_0,8326,27,1243
825_0,8325,28,1281
825_0,8324,29,1326
825_0,8323,30,1367
825_0,8322,31,1394
825_0,8321,32,1423
825_0,9377,33,1464
825_0,9369,34,1489
825_0,9370,35,1511
825_0,9371,36,1533
825_0,9372,37,1572
825_0,9373,38,1615
825_0,9374,39,1644
825_0,9375,40,1677
825_0,9376,41,1727
825_0,8377,42,1800
17_0,6000,0,0
17_0,5502,1,75
17_0,5506,2,171
17_0,5508,3,233
17_0,5510,4,341
17_0,6708,5,447
17_0,6710,6,515
17_0,6711,7,582
17_0,6712,8,670
17_0,6713,9,734
17_0,6714,10,805
17_0,6715,11,862
17_0,6716,12,964
17_0,6718,13,1044
17_0,6719,14,1080
17_0,7720,15,1140
17_0,7719,16,1163
17_0,6761,17,1207
17_0,6762,18,1228
17_0,6763,19,1264
17_0,6764,20,1296
17_0,6765,21,1319
17_0,6766,22,1328
17_0,6767,23,1358
17_0,6768,24,1388
17_0,6769,25,1415
17_0,6770,26,1431
17_0,6771,27,1468
17_0,6772,28,1503
17_0,6773,29,1526
17_0,7774,30,1560
825_1,8377,0,0
825_1,8376,1,39
825_1,8375,2,76
825_1,8374,3,133
825_1,8373,4,149
825_1,8372,5,187
825_1,8371,6,223
825_1,8370,7,240
825_1,8369,8,266
825_1,9321,9,320
825_1,9322,10,350
825_1,9323,11,387
825_1,9324,12,409
825_1,9325,13,451
825_1,9326,14,487
825_1,9327,15,537
825_1,9328,16,586
825_1,9329,17,622
825_1,9364,18,638
825_1,9365,19,666
825_1,9366,20,696
825_1,9367,21,724
825_1,8315,22,765
825_1,8313,23,819
825_1,8312,24,844
825_1,8311,25,859
825_1,8310,26,881
825_1,8309,27,932
825_1,8307,28,969
825_1,8306,29,994
825_1,8305,30,1021
825_1,8304,31,1045
825_1,8303,32,1066
825_1,8360,33,1134
825_1,8256,34,1306
825_1,8255,35,1370
825_1,8254,36,1417
825_1,8253,37,1453
825_1,8251,38,1512
825_1,8250,39,1566
825_1,8249,40,1610
825_1,9248,41,1800
512_0,1490,0,0
512_0,1500,1,900
512_0,1630,2,946
512_0,1517,3,1054
512_0,1518,4,1127
512_0,1520,5,1168
512_0,1522,6,1197
512_0,1524,7,1250
512_0,1526,8,1301
512_0,1528,9,1337
512_0,1530,10,1401
512_0,1532,11,1451
512_0,1534,12,1555
512_0,1536,13,1609
512_0,1538,14,1671
512_0,1540,15,1727
512_0,1542,16,1767
512_0,1544,17,1804
512_0,1546,18,1853
512_0,1548,19,1907
512_0,1550,20,1955
512_0,1552,21,2014
512_0,1554,22,2057
512_0,1556,23,2102
512_0,1558,24,2162
512_0,1604,25,2230
512_0,1606,26,2300
512_0,1608,27,2356
512_0,1610,28,2395
512_0,1612,29,2434
512_0,1614,30,2473
512_0,1616,31,2526
512_0,1618,32,2568
512_0,1620,33,2625
512_0,1560,34,2700
512_0,1560,35,2740
262_0,1001,0,0
262_0,1002,1,54
262_0,1100,2,101
262_0,1102,3,147
262_0,1104,4,206
262_0,1106,5,291
262_0,1108,6,327
262_0,1110,7,397
262_0,1112,8,472
262_0,1114,9,504
262_0,1116,10,600
262_0,1120,11,659
262_0,1122,12,696
262_0,1124,13,723
262_0,1126,14,754
262_0,1128,15,785
262_0,1130,16,810
262_0,1132,17,837
262_0,1134,18,864
262_0,1136,19,893
262_0,1138,20,925
262_0,1140,21,965
262_0,1142,22,994
262_0,1144,23,1029
262_0,1146,24,1097
262_0,1148,25,1140
886_0,9850,0,0
886_0,9859,1,39
886_0,8850,2,121
886_0,8849,3,145
886_0,8848,4,188
886_0,8847,5,221
886_0,8846,6,318
886_0,8845,7,357
886_0,8844,8,402
886_0,8843,9,447
886_0,8842,10,552
886_0,8841,11,607
886_0,8840,12,670
886_0,8839,13,801
886_0,8838,14,925
886_0,8737,15,1027
886_0,8735,16,1102
886_0,8734,17,1145
886_0,8733,18,1173
886_0,8732,19,1201
886_0,8731,20,1239
886_0,8730,21,1299
886_0,9153,22,1351
886_0,9155,23,1414
886_0,9156,24,1439
886_0,9157,25,1528
886_0,9159,26,1740
512_1,1536,0,0
512_1,1538,1,52
512_1,1540,2,99
512_1,1542,3,133
512_1,1544,4,164
512_1,1546,5,205
512_1,1548,6,251
512_1,1550,7,292
512_1,1552,8,342
512_1,1554,9,378
512_1,1556,10,420
512_1,1558,11,463
512_1,1604,12,511
512_1,1606,13,561
512_1,1608,14,601
512_1,1610,15,629
512_1,1612,16,656
512_1,1614,17,684
512_1,1616,18,722
512_1,1618,19,752
512_1,1620,20,792
512_1,1560,21,840
512_1,1562,22,870
512_1,1564,23,968
512_1,1566,24,1016
512_1,1568,25,1091
512_1,1570,26,1152
512_1,1572,27,1188
512_1,1574,28,1247
512_1,1623,29,1365
512_1,1596,30,1500
512_1,1490,31,2400
512_1,1490,32,2625
30x_0,6001,0,0
30x_0,5502,1,100
30x_0,5506,2,221
30x_0,5508,3,300
30x_0,5510,4,437
30x_0,5513,5,572
30x_0,5514,6,689
30x_0,5516,7,780
30x_0,6080,8,1557
30x_0,6081,9,1593
30x_0,7232,10,1675
30x_0,6086,11,1724
30x_0,6032,12,1758
30x_0,6033,13,1795
30x_0,6034,14,1827
30x_0,6035,15,1882
30x_0,6036,16,1920
30x_0,6037,17,1962
30x_0,6038,18,2002
30x_0,6039,19,2069
30x_0,6040,20,2100
30x_0,6041,21,2146
30x_0,6042,22,2196
30x_0,6043,23,2231
30x_0,6044,24,2283
30x_0,6045,25,2373
30x_0,6046,26,2432
30x_0,6047,27,2461
30x_0,6048,28,2510
30x_0,6049,29,2554
30x_0,6050,30,2583
30x_0,6052,31,2940
30x_0,6062,32,3255
30x_0,6064,33,3293
30x_0,6065,34,3327
30x_0,6066,35,3362
30x_0,6067,36,3391
30x_0,6068,37,3414
30x_0,6069,38,3444
30x_0,6070,39,3503
30x_0,6071,40,3532
30x_0,7072,41,3554
130_1,8289,0,0
130_1,8288,1,105
130_1,8287,2,142
130_1,8286,3,178
130_1,8285,4,226
130_1,8284,5,272
130_1,8283,6,316
130_1,8282,7,358
130_1,8281,8,397
130_1,8280,9,420
130_1,8279,10,472
130_1,8278,11,517
130_1,8277,12,560
130_1,8276,13,617
130_1,8275,14,655
130_1,8274,15,689
130_1,8273,16,739
130_1,8272,17,798
130_1,8271,18,822
130_1,8270,19,875
130_1,8269,20,907
130_1,8168,21,955
130_1,8167,22,1018
130_1,8166,23,1058
130_1,8165,24,1140
130_1,8164,25,1225
130_1,8163,26,1266
130_1,9132,27,1325
130_1,8160,28,1382
130_1,8115,29,1440
130_1,8113,30,1542
130_1,8159,31,1649
130_1,8158,32,1696
130_1,8157,33,1817
130_1,8155,34,1964
130_1,8154,35,2019
130_1,8153,36,2079
130_1,8021,37,2316
130_1,8020,38,2398
130_1,8019,39,2450
130_1,8018,40,2485
130_1,8017,41,2544
130_1,8006,42,2582
130_1,8005,43,2642
130_1,8004,44,2717
130_1,8003,45,2783
130_1,8000,46,2889
130_1,9000,47,2940
30x_1,7052,0,0
30x_1,7051,1,213
30x_1,7050,2,229
30x_1,7049,3,255
30x_1,7048,4,294
30x_1,7047,5,317
30x_1,7046,6,339
30x_1,7045,7,381
30x_1,7044,8,446
30x_1,7043,9,477
30x_1,7042,10,522
30x_1,7041,11,558
30x_1,7040,12,600
30x_1,7039,13,621
30x_1,7038,14,663
30x_1,7037,15,694
30x_1,7036,16,720
30x_1,7035,17,750
30x_1,7034,18,806
30x_1,7033,19,845
30x_1,7032,20,870
30x_1,7086,21,904
30x_1,6232,22,946
30x_1,7083,23,1034
30x_1,7080,24,1062
30x_1,5000,25,1860
30x_1,5002,26,1938
30x_1,5515,27,2056
30x_1,5006,28,2162
30x_1,5008,29,2289
30x_1,5010,30,2417
30x_1,5012,31,2471
30x_1,5011,32,2580
30x_1,5016,33,2700
30x_1,7080,34,2720
30x_1,5000,35,3140
30x_1,5002,36,3165
30x_1,5515,37,3202
30x_1,5006,38,3235
30x_1,5008,39,3274
30x_1,5010,40,3313
30x_1,5012,41,3330
30x_1,5011,42,3363
30x_1,5016,43,3400
17_1,7774,0,0
17_1,7773,1,33
17_1,7772,2,62
17_1,7771,3,106
17_1,7770,4,144
17_1,7769,5,166
17_1,7768,6,207
17_1,7767,7,249
17_1,7766,8,287
17_1,7764,9,332
17_1,7763,10,372
17_1,7762,11,410
17_1,7761,12,442
17_1,7720,13,540
17_1,7719,14,592
17_1,7718,15,660
17_1,7716,16,736
17_1,7715,17,850
17_1,7714,18,894
17_1,7713,19,982
17_1,7712,20,1026
17_1,7711,21,1108
17_1,7709,22,1217
17_1,7708,23,1279
17_1,5008,24,1380
17_1,5010,25,1472
17_1,5012,26,1511
17_1,5011,27,1590
17_1,5016,28,1680
115_0,8580,0,0
115_0,9582,1,57
115_0,8539,2,103
115_0,8538,3,134
115_0,9576,4,179
115_0,8536,5,218
115_0,8535,6,258
115_0,8534,7,302
115_0,8533,8,344
115_0,8532,9,376
115_0,8531,10,423
115_0,8530,11,467
115_0,8529,12,513
115_0,8528,13,550
115_0,8527,14,583
115_0,9525,15,634
115_0,8424,16,685
115_0,8423,17,709
115_0,8422,18,750
115_0,8420,19,816
115_0,8419,20,851
115_0,8418,21,915
115_0,8417,22,945
115_0,8416,23,1020
115_0,8415,24,1068
115_0,8414,25,1103
115_0,8413,26,1127
115_0,8410,27,1207
115_0,9401,28,1270
115_0,9402,29,1291
115_0,9403,30,1333
115_0,9404,31,1363
115_0,9405,32,1385
115_0,9406,33,1402
115_0,9407,34,1440
115_0,9408,35,1483
115_0,9409,36,1543
115_0,9410,37,1623
115_0,9411,38,1686
115_0,9412,39,1842
115_0,9414,40,1950
115_0,9415,41,2026
115_0,9416,42,2100
115_0,9417,43,2159
115_0,9418,44,2189
115_0,9419,45,2244
115_0,9420,46,2276
115_0,9422,47,2335
115_0,9423,48,2374
115_0,9424,49,2394
115_0,9526,50,2450
115_0,9527,51,2482
115_0,9528,52,2513
115_0,9529,53,2547
115_0,9530,54,2585
115_0,9531,55,2626
115_0,9532,56,2668
115_0,9533,57,2698
115_0,9534,58,2740
115_0,9535,59,2770
115_0,9536,60,2803
115_0,8576,61,2839
115_0,9538,62,2889
115_0,9539,63,2916
115_0,8582,64,2958
115_0,8580,65,3000
739_0,6011,0,0
739_0,7912,1,286
739_0,7911,2,341
739_0,7909,3,406
739_0,7908,4,476
739_0,7907,5,544
739_0,5914,6,616
739_0,5915,7,760
739_0,5916,8,863
739_0,5917,9,938
739_0,5918,10,1005
739_0,5319,11,1113
739_0,5380,12,1173
739_0,5381,13,1285
739_0,5382,14,1337
739_0,5383,15,1362
739_0,5384,16,1413
739_0,5385,17,1463
739_0,5386,18,1512
739_0,5388,19,1582
739_0,5389,20,1656
739_0,5390,21,1735
739_0,5391,22,1797
739_0,5392,23,1855
739_0,5393,24,1887
739_0,5394,25,1917
739_0,5395,26,1950
739_0,5396,27,2040
716_0,6010,0,0
716_0,6212,1,199
716_0,7213,2,235
716_0,6214,3,283
716_0,6215,4,318
716_0,6216,5,409
716_0,6217,6,455
716_0,6218,7,536
716_0,6219,8,564
716_0,6220,9,601
716_0,6221,10,633
716_0,6222,11,708
716_0,6223,12,734
716_0,6224,13,767
716_0,6027,14,831
716_0,6028,15,863
716_0,6030,16,1131
716_0,6031,17,1172
716_0,6232,18,1224
716_0,6234,19,1352
716_0,6235,20,1377
716_0,6236,21,1407
716_0,6237,22,1469
716_0,6272,23,1483
716_0,6273,24,1536
716_0,6274,25,1585
716_0,6087,26,1608
716_0,6088,27,1670
716_0,6089,28,1736
716_0,6036,29,1752
716_0,6037,30,1794
716_0,6038,31,1834
716_0,6039,32,1902
716_0,6040,33,1931
716_0,6041,34,1981
716_0,6042,35,2036
716_0,7042,36,2100
633_0,3466,0,0
633_0,3468,1,78
633_0,3470,2,95
633_0,3472,3,127
633_0,3474,4,184
633_0,3476,5,250
633_0,3478,6,305
633_0,3480,7,336
633_0,3482,8,402
633_0,3200,9,502
633_0,3202,10,558
633_0,3204,11,593
633_0,3206,12,657
633_0,3208,13,732
633_0,3210,14,842
633_0,3274,15,983
633_0,3275,16,1037
633_0,3220,17,1171
633_0,3222,18,1226
633_0,3224,19,1271
633_0,3226,20,1317
633_0,3228,21,1375
633_0,3230,22,1441
633_0,3232,23,1500
633_1,3220,0,0
633_1,3222,1,68
633_1,3224,2,124
633_1,3226,3,181
633_1,3228,4,254
633_1,3230,5,336
633_1,3232,6,395
633_1,3234,7,467
633_1,3236,8,540
633_1,3974,9,826
633_1,3976,10,940
633_1,3978,11,1011
633_1,3980,12,1097
633_1,3982,13,1153
633_1,3400,14,1252
633_1,3500,15,1339
633_1,3502,16,1396
633_1,3504,17,1452
633_1,3506,18,1510
633_1,3508,19,1566
633_1,3510,20,1632
633_1,3512,21,1685
633_1,3514,22,1721
633_1,3466,23,1800
754_0,6018,0,0
754_0,7028,1,172
754_0,7027,2,269
754_0,7224,3,360
754_0,7223,4,418
754_0,7222,5,447
754_0,7221,6,532
754_0,7220,7,586
754_0,7219,8,620
754_0,7218,9,650
754_0,7217,10,751
754_0,7216,11,803
754_0,7215,12,915
754_0,7214,13,963
754_0,7213,14,1016
754_0,7212,15,1068
754_0,6509,16,1217
754_0,5016,17,1620
731_0,6008,0,0
731_0,6010,1,60
731_0,6014,2,87
731_0,6015,3,133
731_0,6016,4,170
731_0,6055,5,198
731_0,6119,6,257
731_0,6120,7,297
731_0,6121,8,330
731_0,6123,9,367
731_0,6124,10,400
731_0,6125,11,422
731_0,6126,12,450
731_0,6127,13,475
731_0,6128,14,526
731_0,6129,15,550
731_0,6131,16,606
731_0,6132,17,635
731_0,6133,18,679
731_0,6136,19,732
731_0,6137,20,787
731_0,6139,21,845
731_0,6101,22,869
731_0,6140,23,888
731_0,6141,24,909
731_0,6142,25,928
731_0,6143,26,966
731_0,6144,27,988
731_0,6145,28,1034
731_0,6146,29,1074
731_0,6147,30,1109
731_0,6149,31,1159
731_0,6150,32,1180
731_0,6151,33,1195
731_0,6152,34,1225
731_0,6153,35,1244
731_0,6155,36,1334
731_0,6156,37,1380
731_0,6157,38,1427
731_0,6158,39,1500
251_1,1410,0,0
251_1,1411,1,45
251_1,1412,2,113
251_1,1413,3,158
251_1,1414,4,218
251_1,1415,5,268
251_1,1416,6,330
251_1,1417,7,398
251_1,1418,8,422
251_1,1419,9,469
251_1,1420,10,502
251_1,1426,11,569
251_1,1425,12,600
251_1,1468,13,1476
251_1,1470,14,1531
251_1,1472,15,1546
251_1,1474,16,1591
251_1,1477,17,1636
251_1,1478,18,1661
251_1,1480,19,1702
251_1,1482,20,1720
251_1,1484,21,1744
251_1,1421,22,1781
251_1,1422,23,1818
251_1,1382,24,1922
251_1,1384,25,1954
251_1,1386,26,1974
251_1,1100,27,2042
251_1,1001,28,2100
251_1,1002,29,2220
251_1,1100,30,2274
251_1,1102,31,2327
251_1,1105,32,2400
731_1,7153,0,0
731_1,7152,1,28
731_1,7151,2,67
731_1,7150,3,80
731_1,7149,4,112
731_1,7148,5,136
731_1,7147,6,170
731_1,7146,7,215
731_1,7145,8,277
731_1,7144,9,322
731_1,7143,10,349
731_1,7142,11,396
731_1,7141,12,422
731_1,7140,13,455
731_1,7101,14,497
731_1,7100,15,533
731_1,6153,16,568
731_1,6155,17,682
731_1,6156,18,740
731_1,6157,19,799
731_1,7158,20,900
731_1,7134,21,982
731_1,7133,22,1103
731_1,7132,23,1179
731_1,7131,24,1237
731_1,7129,25,1348
731_1,7128,26,1387
731_1,7126,27,1514
731_1,7125,28,1575
731_1,7124,29,1642
731_1,7123,30,1683
731_1,7122,31,1732
731_1,7121,32,1799
731_1,7120,33,1854
731_1,7018,34,1965
731_1,7017,35,2039
731_1,7016,36,2114
731_1,7015,37,2189
731_1,7014,38,2260
731_1,7013,39,2406
731_1,6214,40,2561
731_1,6008,41,2700
731_1,6010,42,2820
236_0,2002,0,0
236_0,2006,1,84
236_0,2008,2,112
236_0,2012,3,136
236_0,2024,4,147
236_0,2500,5,420
236_0,2502,6,490
236_0,2504,7,530
236_0,2506,8,570
236_0,2508,9,599
236_0,2510,10,640
236_0,2512,11,674
236_0,2514,12,701
236_0,2516,13,747
236_0,2518,14,768
236_0,2520,15,802
236_0,2522,16,852
236_0,2524,17,900
236_0,2604,18,945
236_0,2600,19,1200
236_0,2602,20,1500
236_0,2526,21,1546
236_0,2528,22,1588
236_0,2530,23,1620
236_0,2710,24,1683
236_0,2712,25,1726
236_0,2713,26,1755
236_0,2714,27,1804
236_0,2716,28,1844
236_0,2718,29,1920
236_0,2720,30,1956
236_0,2722,31,1981
236_0,2724,32,2028
236_0,2726,33,2052
236_0,2728,34,2084
236_0,2730,35,2135
236_0,2732,36,2168
236_0,2734,37,2241
236_0,2736,38,2276
236_0,2738,39,2340
236_0,2738,40,2384
236_1,2738,0,0
236_1,2740,1,49
236_1,2744,2,96
236_1,2748,3,167
236_1,2750,4,222
236_1,2752,5,264
236_1,2754,6,294
236_1,2756,7,316
236_1,2758,8,332
236_1,2760,9,371
236_1,2761,10,389
236_1,2762,11,420
236_1,2764,12,484
236_1,2766,13,531
236_1,2768,14,574
236_1,2770,15,602
236_1,2566,16,660
236_1,2568,17,704
236_1,2570,18,796
236_1,2604,19,900
236_1,2600,20,1080
236_1,2602,21,1304
236_1,2572,22,1320
236_1,2574,23,1389
236_1,2576,24,1430
236_1,2578,25,1483
236_1,2580,26,1512
236_1,2582,27,1574
236_1,2584,28,1606
236_1,2586,29,1653
236_1,2588,30,1692
236_1,2590,31,1738
236_1,2592,32,1785
236_1,2594,33,1814
236_1,2596,34,1920
236_1,2031,35,2052
236_1,2026,36,2531
236_1,2028,37,2564
236_1,2030,38,2609
236_1,2002,39,2640
28_0,6036,0,0
28_0,6281,1,53
28_0,6282,2,93
28_0,6283,3,130
28_0,6285,4,169
28_0,6286,5,191
28_0,6287,6,213
28_0,6289,7,263
28_0,6290,8,307
28_0,6291,9,332
28_0,6292,10,371
28_0,6293,11,397
28_0,7298,12,534
28_0,7297,13,567
28_0,7296,14,600
500_0,1515,0,0
500_0,1500,1,117
500_0,1630,2,171
500_0,1517,3,300
500_0,1518,4,377
500_0,1520,5,420
500_0,1522,6,450
500_0,1524,7,506
500_0,1526,8,560
500_0,1528,9,597
500_0,1530,10,664
500_0,1532,11,717
500_0,1534,12,827
500_0,1535,13,873
500_0,1537,14,922
500_0,1604,15,978
500_0,1606,16,1052
500_0,1608,17,1112
500_0,1610,18,1153
500_0,1612,19,1194
500_0,1614,20,1235
500_0,1616,21,1291
500_0,1618,22,1335
500_0,1620,23,1395
500_0,1536,24,1478
500_0,1538,25,1543
